id,common_name,latitude,longitude,neighborhood,scientific_name
1336735016,London planetree,40.45223449,-80.00221292,Allegheny Center,Platanus x acerifolia
1820931673,London planetree,40.45314745,-80.00199826,Allegheny Center,Platanus x acerifolia
1940604705,London planetree,40.45312433,-80.00212373,Allegheny Center,Platanus x acerifolia
1813518809,London planetree,40.45310176,-80.00222218,Allegheny Center,Platanus x acerifolia
107179214,London planetree,40.45307175,-80.00234745,Allegheny Center,Platanus x acerifolia
347139940,London planetree,40.45306293,-80.00244637,Allegheny Center,Platanus x acerifolia
1193102117,Hemlock: Eastern,40.45397117,-80.01070052,Allegheny Center,Tsuga canadensis
2133779269,Hemlock: Eastern,40.45397876,-80.01066472,Allegheny Center,Tsuga canadensis
299845042,Hemlock: Eastern,40.45402909,-80.01055818,Allegheny Center,Tsuga canadensis
1808631616,Coffeetree: Kentucky,40.45407739,-80.01163742,Allegheny Center,Gymnocladus dioicus
35765343,Vacant Site Medium,40.4526892,-80.01399781,Allegheny Center,Vacant Site Medium
2103420214,Vacant Site Large,40.45011557,-80.00708482,Allegheny Center,Vacant Site Large
1901076286,Pear: Callery,40.45325422,-80.01838534,Allegheny West,Pyrus calleryana
1222390785,Pear: Callery,40.45318723,-80.01874568,Allegheny West,Pyrus calleryana
2136708165,Pear: Callery,40.45344123,-80.01738228,Allegheny West,Pyrus calleryana
2092153949,Pear: Callery,40.45321482,-80.01860749,Allegheny West,Pyrus calleryana
471622782,London planetree,40.452899,-80.01623239,Allegheny West,Platanus x acerifolia
1202855627,Pear: Callery,40.4526729,-80.016696,Allegheny West,Pyrus calleryana
1782577727,Maple: Freeman,40.45262486,-80.01668092,Allegheny West,Acer x freemanii
592043322,Linden: Littleleaf,40.45272459,-80.01723066,Allegheny West,Tilia cordata
261179960,Tuliptree,40.45260143,-80.01839938,Allegheny West,Liriodendron tulipifera
472690191,Pear: Callery,40.45111804,-80.01613015,Allegheny West,Pyrus calleryana
1044508597,Honeylocust: Thornless,40.45180735,-80.01389593,Allegheny West,Gleditsia triacanthos inermis
1957302711,Honeylocust: Thornless,40.45328958,-80.01690145,Allegheny West,Gleditsia triacanthos inermis
148017828,Maple: Red,40.45146722,-80.01429982,Allegheny West,Acer rubrum
690160468,Maple: Amur,40.4532357,-80.01488695,Allegheny West,Acer ginnala
2135195779,Honeylocust: Thornless,40.45344786,-80.0169539,Allegheny West,Gleditsia triacanthos inermis
50092446,Ginkgo,40.45261641,-80.01919737,Allegheny West,Ginkgo biloba
1018874614,Pear: Callery,40.45317341,-80.01881626,Allegheny West,Pyrus calleryana
1968169205,Pear: Callery,40.45326683,-80.01831917,Allegheny West,Pyrus calleryana
1268161436,Pear: Callery,40.4532794,-80.01825447,Allegheny West,Pyrus calleryana
1651765002,Pear: Callery,40.45336711,-80.01776015,Allegheny West,Pyrus calleryana
1410583948,Honeylocust: Thornless,40.45375603,-80.01565609,Allegheny West,Gleditsia triacanthos inermis
1297067051,Vacant Site Not Suitable,40.4507558,-80.01755369,Allegheny West,Vacant Site Not Suitable
1441659307,Vacant Site Not Suitable,40.4531338,-80.01495723,Allegheny West,Vacant Site Not Suitable
2131782081,Vacant Site Not Suitable,40.45069498,-80.01786366,Allegheny West,Vacant Site Not Suitable
2058615046,Vacant Site Not Suitable,40.45311259,-80.01509519,Allegheny West,Vacant Site Not Suitable
890157925,Vacant Site Not Suitable,40.45077238,-80.01746467,Allegheny West,Vacant Site Not Suitable
956703568,Ginkgo,40.45267213,-80.01921873,Allegheny West,Ginkgo biloba
114511209,Ginkgo,40.4534391,-80.01446854,Allegheny West,Ginkgo biloba
605521897,Pear: Callery,40.45315837,-80.01889123,Allegheny West,Pyrus calleryana
539803209,Ginkgo,40.45013162,-80.01559127,Allegheny West,Ginkgo biloba
666660280,Maple: Hedge,40.45075957,-80.01617646,Allegheny West,Acer campestre
1044501266,Pear: Callery,40.45089084,-80.0160989,Allegheny West,Pyrus calleryana
1973301060,Pear: Callery,40.45029727,-80.01591633,Allegheny West,Pyrus calleryana
1882548307,Oak: Northern Red,40.45126559,-80.01482084,Allegheny West,Quercus rubra
583936673,Honeylocust: Thornless,40.45108173,-80.01576417,Allegheny West,Gleditsia triacanthos inermis
481959126,Pear: Callery,40.45094402,-80.01705764,Allegheny West,Pyrus calleryana
620644551,Maple: Red,40.45143224,-80.01630039,Allegheny West,Acer rubrum
1531419534,Pear: Callery,40.45123587,-80.01622857,Allegheny West,Pyrus calleryana
1129196075,Maple: Red,40.45151399,-80.01406868,Allegheny West,Acer rubrum
466436070,Zelkova: Japanese,40.45324538,-80.01482943,Allegheny West,Zelkova serrata
1363195768,Zelkova: Japanese,40.45322227,-80.01495368,Allegheny West,Zelkova serrata
130909630,Maple: Paperbark,40.45291859,-80.01666411,Allegheny West,Acer griseum
531691778,Hawthorn: spp.,40.45322808,-80.0170025,Allegheny West,Crataegus spp.
477728980,Linden: Littleleaf,40.45264216,-80.01414572,Allegheny West,Tilia cordata
230294316,Elm: American,40.45281851,-80.01422569,Allegheny West,Ulmus americana
1985680316,Maple: Red,40.45144755,-80.01440514,Allegheny West,Acer rubrum
1981904183,Ginkgo,40.45132665,-80.01502835,Allegheny West,Ginkgo biloba
1599201519,Honeylocust: Thornless,40.45159122,-80.01387716,Allegheny West,Gleditsia triacanthos inermis
884673905,Honeylocust: Thornless,40.45195605,-80.0139424,Allegheny West,Gleditsia triacanthos inermis
225172153,Honeylocust: Thornless,40.45215972,-80.0140126,Allegheny West,Gleditsia triacanthos inermis
853852673,Honeylocust: Thornless,40.45222792,-80.01403562,Allegheny West,Gleditsia triacanthos inermis
392566026,Maple: Hedge,40.45226084,-80.01460122,Allegheny West,Acer campestre
368326623,London planetree,40.45243883,-80.01876621,Allegheny West,Platanus x acerifolia
533640195,Linden: Littleleaf,40.45241191,-80.01889192,Allegheny West,Tilia cordata
513672205,Linden: Littleleaf,40.45249751,-80.01843007,Allegheny West,Tilia cordata
1810166718,Hornbeam: American,40.4525154,-80.01833049,Allegheny West,Carpinus caroliniana
936647970,Yellowwood: American,40.45256419,-80.01806499,Allegheny West,Cladrastis kentukea
1953973849,Linden: Littleleaf,40.45260966,-80.01786059,Allegheny West,Tilia cordata
1732831253,Linden: Littleleaf,40.45275627,-80.01702441,Allegheny West,Tilia cordata
455754998,Linden: Littleleaf,40.45250219,-80.01894938,Allegheny West,Tilia cordata
71889508,Linden: Littleleaf,40.45252051,-80.0188544,Allegheny West,Tilia cordata
416716444,Linden: Littleleaf,40.45270884,-80.01779984,Allegheny West,Tilia cordata
1485368105,Linden: Littleleaf,40.45278636,-80.01736086,Allegheny West,Tilia cordata
141671429,Ginkgo,40.45252473,-80.01916047,Allegheny West,Ginkgo biloba
2020581325,Linden: Littleleaf,40.45219347,-80.01906475,Allegheny West,Tilia cordata
2057186593,Ginkgo,40.45346511,-80.01720253,Allegheny West,Ginkgo biloba
1979780603,Pear: Callery,40.45339687,-80.01762647,Allegheny West,Pyrus calleryana
296702679,Pear: Callery,40.45324026,-80.01846331,Allegheny West,Pyrus calleryana
2088764915,Pear: Callery,40.45322881,-80.01852805,Allegheny West,Pyrus calleryana
2138449945,Maple: Hedge,40.45064804,-80.01614124,Allegheny West,Acer campestre
2019537806,Maple: Hedge,40.45070981,-80.01615905,Allegheny West,Acer campestre
1927899194,Maple: Hedge,40.45087505,-80.01621444,Allegheny West,Acer campestre
1383500153,Maple: Hedge,40.45094878,-80.01623528,Allegheny West,Acer campestre
1068228014,Pear: Callery,40.45083302,-80.01608384,Allegheny West,Pyrus calleryana
280889461,Pear: Callery,40.45065583,-80.01602543,Allegheny West,Pyrus calleryana
838919354,Pear: Callery,40.45021459,-80.01575715,Allegheny West,Pyrus calleryana
888450497,Maple: Freeman,40.45142825,-80.01391113,Allegheny West,Acer x freemanii
1353901988,Maple: Freeman,40.45140674,-80.01401939,Allegheny West,Acer x freemanii
1614354230,Maple: Freeman,40.45134631,-80.01430998,Allegheny West,Acer x freemanii
1921523578,Oak: Northern Red,40.45127757,-80.01473316,Allegheny West,Quercus rubra
1903152858,Oak: Northern Red,40.45124814,-80.01489639,Allegheny West,Quercus rubra
1238159955,Zelkova: Japanese,40.45121418,-80.01511621,Allegheny West,Zelkova serrata
124398183,Honeylocust: Thornless,40.45113647,-80.01547339,Allegheny West,Gleditsia triacanthos inermis
1620083111,Honeylocust: Thornless,40.45105492,-80.01590958,Allegheny West,Gleditsia triacanthos inermis
1247491278,Linden: Littleleaf,40.45071889,-80.01774951,Allegheny West,Tilia cordata
456770730,Pear: Callery,40.4507692,-80.01803337,Allegheny West,Pyrus calleryana
2090953198,Pear: Callery,40.45092213,-80.0171853,Allegheny West,Pyrus calleryana
1472102724,Maple: Freeman,40.45140263,-80.01629133,Allegheny West,Acer x freemanii
944096432,Pear: Callery,40.45128592,-80.0162437,Allegheny West,Pyrus calleryana
1000783329,Pear: Callery,40.45114405,-80.01619589,Allegheny West,Pyrus calleryana
1333113711,Pear: Callery,40.45293101,-80.0169034,Allegheny West,Pyrus calleryana
177056867,Maple: Norway,40.45333785,-80.01703884,Allegheny West,Acer platanoides
1302541778,Pear: Callery,40.45251349,-80.01664352,Allegheny West,Pyrus calleryana
976063481,Pear: Callery,40.45244402,-80.01661965,Allegheny West,Pyrus calleryana
1785980028,Lilac: Japanese Tree,40.45244938,-80.01419512,Allegheny West,Syringa reticulata
1532130818,Zelkova: Japanese,40.45328655,-80.01461993,Allegheny West,Zelkova serrata
592940177,Ginkgo,40.45311965,-80.01684349,Allegheny West,Ginkgo biloba
2012674080,Ginkgo,40.45134445,-80.01492873,Allegheny West,Ginkgo biloba
1807116430,Linden: Littleleaf,40.45123248,-80.01552286,Allegheny West,Tilia cordata
1672793710,Honeylocust: Thornless,40.45202771,-80.01396784,Allegheny West,Gleditsia triacanthos inermis
1354276672,Crabapple: Flowering,40.45252797,-80.0167677,Allegheny West,Malus spp.
689787345,Maple: Norway,40.45260583,-80.01679967,Allegheny West,Acer platanoides
1721520196,Maple: Freeman,40.45268069,-80.01682106,Allegheny West,Acer x freemanii
393777076,Hornbeam: American,40.45237925,-80.01903971,Allegheny West,Carpinus caroliniana
408984490,Linden: Littleleaf,40.45253856,-80.01823387,Allegheny West,Tilia cordata
1063661593,Linden: Littleleaf,40.45268495,-80.01743596,Allegheny West,Tilia cordata
621249333,Linden: Littleleaf,40.45274156,-80.0171241,Allegheny West,Tilia cordata
666696473,Hornbeam: American,40.4525562,-80.01866039,Allegheny West,Carpinus caroliniana
265394377,Linden: Littleleaf,40.45257955,-80.01851847,Allegheny West,Tilia cordata
1727401589,Horsechestnut,40.45262099,-80.01829368,Allegheny West,Aesculus hippocastanum
963086493,Linden: Littleleaf,40.45263388,-80.01821333,Allegheny West,Tilia cordata
748061438,Linden: Littleleaf,40.45275505,-80.01754156,Allegheny West,Tilia cordata
235338278,Pear: Callery,40.45255336,-80.01665563,Allegheny West,Pyrus calleryana
336141862,Hophornbeam: American,40.45167167,-80.01782952,Allegheny West,Ostrya virginiana
410675893,Maple: Hedge,40.45187616,-80.01672282,Allegheny West,Acer campestre
1890277319,Elm: American,40.45180667,-80.01374433,Allegheny West,Ulmus americana
1050783011,Ginkgo,40.45012571,-80.01565272,Allegheny West,Ginkgo biloba
1159630874,Lilac: Japanese Tree,40.45162218,-80.01865249,Allegheny West,Syringa reticulata
1710171575,Lilac: Japanese Tree,40.45163966,-80.01858236,Allegheny West,Syringa reticulata
1216820357,Honeylocust: Thornless,40.45196573,-80.0161713,Allegheny West,Gleditsia triacanthos inermis
1766305194,Maple: Hedge,40.45176787,-80.01732111,Allegheny West,Acer campestre
864564715,Honeylocust: Thornless,40.45193618,-80.01632982,Allegheny West,Gleditsia triacanthos inermis
721224092,Lilac: Japanese Tree,40.45219176,-80.01558528,Allegheny West,Syringa reticulata
356877098,Lilac: Japanese Tree,40.45197131,-80.01679524,Allegheny West,Syringa reticulata
656326512,Hophornbeam: American,40.4515895,-80.01826767,Allegheny West,Ostrya virginiana
861508996,Lilac: Japanese Tree,40.4517332,-80.01806258,Allegheny West,Syringa reticulata
49230652,Maple: Hedge,40.45176028,-80.017913,Allegheny West,Acer campestre
1173524788,Maple: Hedge,40.45226946,-80.01513688,Allegheny West,Acer campestre
387576681,Lilac: Japanese Tree,40.45214822,-80.01581269,Allegheny West,Syringa reticulata
184711421,Hornbeam: American,40.45214198,-80.01524348,Allegheny West,Carpinus caroliniana
160952041,Hornbeam: American,40.45213187,-80.01528979,Allegheny West,Carpinus caroliniana
1872907232,Maple: Hedge,40.4518181,-80.01704591,Allegheny West,Acer campestre
103765164,Maple: Hedge,40.45187957,-80.01728198,Allegheny West,Acer campestre
58015600,Honeylocust: Thornless,40.45195276,-80.01624611,Allegheny West,Gleditsia triacanthos inermis
306028330,Honeylocust: Thornless,40.45197957,-80.01611007,Allegheny West,Gleditsia triacanthos inermis
1484288387,Lilac: Japanese Tree,40.45179103,-80.01775152,Allegheny West,Syringa reticulata
1584375788,Maple: Hedge,40.45178925,-80.01719768,Allegheny West,Acer campestre
507778372,Maple: Hedge,40.4522649,-80.01515962,Allegheny West,Acer campestre
1411906138,Lilac: Japanese Tree,40.45170969,-80.01823559,Allegheny West,Syringa reticulata
33456540,Maple: Hedge,40.451741,-80.01746016,Allegheny West,Acer campestre
484576912,Maple: Hedge,40.45170396,-80.01764852,Allegheny West,Acer campestre
496123976,Maple: Hedge,40.45211533,-80.01596911,Allegheny West,Acer campestre
31358818,Vacant Site Small,40.45209683,-80.0160735,Allegheny West,Vacant Site Small
245979036,Goldenraintree,40.45199792,-80.01599481,Allegheny West,Koelreuteria paniculata
1042377400,Pear: Callery,40.45190733,-80.01895162,Allegheny West,Pyrus calleryana
88622751,Vacant Site Medium,40.45162716,-80.01804772,Allegheny West,Vacant Site Medium
2069259999,Maple: Hedge,40.45180971,-80.01761972,Allegheny West,Acer campestre
453052599,Maple: Hedge,40.45172073,-80.01755578,Allegheny West,Acer campestre
2091126005,Hornbeam: American,40.45217291,-80.01507297,Allegheny West,Carpinus caroliniana
16360221,Lilac: Japanese Tree,40.45183358,-80.01751669,Allegheny West,Syringa reticulata
683531151,Lilac: Japanese Tree,40.45167663,-80.018397,Allegheny West,Syringa reticulata
2026236504,Maple: Hedge,40.45216343,-80.01571896,Allegheny West,Acer campestre
1565489135,Lilac: Japanese Tree,40.45190971,-80.01712273,Allegheny West,Syringa reticulata
2080228576,Hornbeam: American,40.45215898,-80.01513871,Allegheny West,Carpinus caroliniana
1218861976,Goldenraintree,40.4520894,-80.01552161,Allegheny West,Koelreuteria paniculata
803557099,Maple: Hedge,40.45206678,-80.01624212,Allegheny West,Acer campestre
848071739,Maple: Hedge,40.45194161,-80.01696128,Allegheny West,Acer campestre
1639757948,Linden: Littleleaf,40.45227807,-80.01909479,Allegheny West,Tilia cordata
1357632740,Linden: Littleleaf,40.45207582,-80.01902691,Allegheny West,Tilia cordata
175295687,Maple: Norway,40.45215997,-80.01385882,Allegheny West,Acer platanoides
1795768231,Maple: Norway,40.45133328,-80.01358422,Allegheny West,Acer platanoides
1318703059,Maple: Norway,40.45121918,-80.01354323,Allegheny West,Acer platanoides
502386629,Maple: Hedge,40.45058838,-80.01611825,Allegheny West,Acer campestre
674372693,Pear: Callery,40.4509465,-80.01612176,Allegheny West,Pyrus calleryana
108232136,Pear: Callery,40.45076124,-80.0160657,Allegheny West,Pyrus calleryana
1198806132,Pear: Callery,40.45071169,-80.0160378,Allegheny West,Pyrus calleryana
350365047,Pear: Callery,40.45053028,-80.01598974,Allegheny West,Pyrus calleryana
2061554831,Pear: Callery,40.45046651,-80.01597186,Allegheny West,Pyrus calleryana
903455871,Pear: Callery,40.45035915,-80.0159289,Allegheny West,Pyrus calleryana
2146686560,Maple: Freeman,40.45136282,-80.01422394,Allegheny West,Acer x freemanii
849726363,Oak: Northern Red,40.45123394,-80.01498101,Allegheny West,Quercus rubra
1533300054,Honeylocust: Thornless,40.45116186,-80.01534138,Allegheny West,Gleditsia triacanthos inermis
669933848,Honeylocust: Thornless,40.45111332,-80.01560698,Allegheny West,Gleditsia triacanthos inermis
2012955680,Linden: Littleleaf,40.45073452,-80.01765001,Allegheny West,Tilia cordata
851354520,Maple: Red,40.45149145,-80.01631987,Allegheny West,Acer rubrum
478641255,Pear: Callery,40.45118993,-80.01621357,Allegheny West,Pyrus calleryana
1596455157,Maple: Red,40.45149085,-80.01417159,Allegheny West,Acer rubrum
406098874,Lilac: Japanese Tree,40.45321686,-80.01530248,Allegheny West,Syringa reticulata
965251910,Crabapple: Flowering,40.45302874,-80.01606317,Allegheny West,Malus spp.
2142271667,Linden: Littleleaf,40.45297763,-80.01634324,Allegheny West,Tilia cordata
117520209,Linden: Littleleaf,40.45293624,-80.01656393,Allegheny West,Tilia cordata
1344099797,Pear: Callery,40.45303895,-80.01694202,Allegheny West,Pyrus calleryana
1154522586,Maple: Hedge,40.45312034,-80.01697181,Allegheny West,Acer campestre
1344698133,Elm: American,40.45294707,-80.01598359,Allegheny West,Ulmus americana
1646333452,Linden: Littleleaf,40.4528893,-80.01630746,Allegheny West,Tilia cordata
135192115,Linden: Littleleaf,40.45287035,-80.01638221,Allegheny West,Tilia cordata
1377162983,Zelkova: Japanese,40.45331055,-80.01448637,Allegheny West,Zelkova serrata
236175249,Maple: Norway,40.45142908,-80.01451684,Allegheny West,Acer platanoides
992220403,Ginkgo,40.45136296,-80.01483719,Allegheny West,Ginkgo biloba
1741031795,Honeylocust: Thornless,40.45188244,-80.0139261,Allegheny West,Gleditsia triacanthos inermis
1155587222,Honeylocust: Thornless,40.4520969,-80.01398514,Allegheny West,Gleditsia triacanthos inermis
201702489,Maple: Hedge,40.45232993,-80.01421876,Allegheny West,Acer campestre
316194511,Maple: Hedge,40.45227843,-80.01451195,Allegheny West,Acer campestre
432920053,Maple: Hedge,40.45224316,-80.01469509,Allegheny West,Acer campestre
1209466929,Crabapple: Flowering,40.45246676,-80.01674467,Allegheny West,Malus spp.
1943227249,Maple: Hedge,40.45274349,-80.01684196,Allegheny West,Acer campestre
2096480646,Linden: Littleleaf,40.45258272,-80.01798769,Allegheny West,Tilia cordata
53366484,Redbud: Eastern,40.45261081,-80.01834046,Allegheny West,Cercis canadensis
595583209,Linden: Littleleaf,40.4527356,-80.01764188,Allegheny West,Tilia cordata
573775808,Maple: Norway,40.45300648,-80.01681683,Allegheny West,Acer platanoides
1604183419,Maple: Norway,40.45292721,-80.01678803,Allegheny West,Acer platanoides
428792084,Maple: Freeman,40.45345071,-80.01730268,Allegheny West,Acer x freemanii
1556489445,Linden: Littleleaf,40.45300715,-80.01618281,Allegheny West,Tilia cordata
1344362225,Ginkgo,40.45307848,-80.01683464,Allegheny West,Ginkgo biloba
183972333,Ginkgo,40.45338526,-80.01444747,Allegheny West,Ginkgo biloba
637159429,Pear: Callery,40.45319876,-80.01867651,Allegheny West,Pyrus calleryana
222754045,Maple: Hedge,40.45053452,-80.01610595,Allegheny West,Acer campestre
70557377,Maple: Hedge,40.45082134,-80.01619428,Allegheny West,Acer campestre
1369442762,Pear: Callery,40.45023951,-80.01589865,Allegheny West,Pyrus calleryana
792437532,Linden: Littleleaf,40.45022656,-80.01565354,Allegheny West,Tilia cordata
243200682,Linden: Littleleaf,40.45025443,-80.01553016,Allegheny West,Tilia cordata
479072312,Maple: Freeman,40.45138035,-80.01414391,Allegheny West,Acer x freemanii
497260592,Maple: Freeman,40.45133032,-80.01442738,Allegheny West,Acer x freemanii
2109096915,Oak: Northern Red,40.45129642,-80.01464421,Allegheny West,Quercus rubra
237046634,Honeylocust: Thornless,40.45102953,-80.01604159,Allegheny West,Gleditsia triacanthos inermis
883358227,Pear: Callery,40.45078478,-80.01793685,Allegheny West,Pyrus calleryana
928668498,Pear: Callery,40.45093242,-80.01712593,Allegheny West,Pyrus calleryana
183427896,Linden: Littleleaf,40.45314331,-80.01541851,Allegheny West,Tilia cordata
960509349,Maple: Norway,40.45295047,-80.01649256,Allegheny West,Acer platanoides
1504648823,Pear: Callery,40.45270851,-80.01417083,Allegheny West,Pyrus calleryana
587049732,Honeylocust: Thornless,40.45304833,-80.015435,Allegheny West,Gleditsia triacanthos inermis
1061526062,Linden: Littleleaf,40.45302559,-80.01554598,Allegheny West,Tilia cordata
1927643607,Oak: Swamp White,40.45297862,-80.01579078,Allegheny West,Quercus bicolor
1435302107,Honeylocust: Thornless,40.45338943,-80.01693467,Allegheny West,Gleditsia triacanthos inermis
1950978022,Honeylocust: Thornless,40.45334346,-80.01691633,Allegheny West,Gleditsia triacanthos inermis
2145537577,Ginkgo,40.45138411,-80.01470081,Allegheny West,Ginkgo biloba
1679640071,Ginkgo,40.45130079,-80.01513577,Allegheny West,Ginkgo biloba
138168256,Zelkova: Japanese,40.4512583,-80.01537281,Allegheny West,Zelkova serrata
806849016,Zelkova: Japanese,40.45121777,-80.01562201,Allegheny West,Zelkova serrata
992735886,Maple: Hedge,40.45231203,-80.01432415,Allegheny West,Acer campestre
726045327,Maple: Hedge,40.45229967,-80.01441589,Allegheny West,Acer campestre
228103748,London planetree,40.4526965,-80.0173619,Allegheny West,Platanus x acerifolia
1465241297,Maple: Freeman,40.45267421,-80.01799255,Allegheny West,Acer x freemanii
898811442,Linden: Littleleaf,40.45277231,-80.01744789,Allegheny West,Tilia cordata
686839804,Linden: Littleleaf,40.45280745,-80.01722963,Allegheny West,Tilia cordata
1518055508,Pear: Callery,40.45273212,-80.01671819,Allegheny West,Pyrus calleryana
1947170087,London planetree,40.45291574,-80.01616563,Allegheny West,Platanus x acerifolia
1519900596,London planetree,40.45309604,-80.01568472,Allegheny West,Platanus x acerifolia
1629068994,Goldenraintree,40.45207169,-80.01560378,Allegheny West,Koelreuteria paniculata
1981695529,Goldenraintree,40.45204951,-80.01573847,Allegheny West,Koelreuteria paniculata
1313969358,Katsuratree,40.4512813,-80.01214429,Allegheny West,Cercidiphyllum japonicum
132040776,Elm: spp.,40.45141423,-80.01204056,Allegheny West,Ulmus spp.
218062393,Elm: spp.,40.45145746,-80.0119428,Allegheny West,Ulmus spp.
1810007229,Elm: spp.,40.45141828,-80.01183326,Allegheny West,Ulmus spp.
747215867,Maple: Norway,40.45142729,-80.01172533,Allegheny West,Acer platanoides
997386591,Elm: spp.,40.45122991,-80.01124975,Allegheny West,Ulmus spp.
2145344301,Elm: spp.,40.45126971,-80.01097118,Allegheny West,Ulmus spp.
254691017,Ginkgo,40.45134632,-80.01057696,Allegheny West,Ginkgo biloba
1005398197,Ginkgo,40.45139362,-80.01062362,Allegheny West,Ginkgo biloba
1366582122,Ginkgo,40.45144113,-80.0106613,Allegheny West,Ginkgo biloba
1586612830,Ginkgo,40.45150239,-80.0106994,Allegheny West,Ginkgo biloba
1533771723,Ginkgo,40.45154299,-80.01038514,Allegheny West,Ginkgo biloba
882472454,Ginkgo,40.45149549,-80.01034746,Allegheny West,Ginkgo biloba
1684948146,Ginkgo,40.45142769,-80.01029109,Allegheny West,Ginkgo biloba
691701362,Ginkgo,40.45136661,-80.01024393,Allegheny West,Ginkgo biloba
1676210760,Elm: American,40.45131172,-80.01023307,Allegheny West,Ulmus americana
1760244887,Sycamore: American,40.45219216,-80.01299891,Allegheny West,Platanus occidentalis
1518120650,Sycamore: American,40.45207353,-80.01272438,Allegheny West,Platanus occidentalis
1559320042,Sycamore: American,40.45197859,-80.01245132,Allegheny West,Platanus occidentalis
802634871,Sycamore: American,40.45168269,-80.01172893,Allegheny West,Platanus occidentalis
1511665079,Sycamore: American,40.45161108,-80.01160123,Allegheny West,Platanus occidentalis
244686793,Maple: Norway,40.45149967,-80.01166061,Allegheny West,Acer platanoides
980381276,Maple: Norway,40.45154542,-80.01178842,Allegheny West,Acer platanoides
2115303556,Beech: European,40.45157718,-80.01192478,Allegheny West,Fagus sylvatica
335732283,Maple: Norway,40.45153253,-80.01209463,Allegheny West,Acer platanoides
436915084,Elm: spp.,40.45149439,-80.01228274,Allegheny West,Ulmus spp.
1124098762,Elm: spp.,40.45143296,-80.01225362,Allegheny West,Ulmus spp.
2026413916,Maple: Norway,40.45142342,-80.01238859,Allegheny West,Acer platanoides
1513847668,Oak: Northern Red,40.45172283,-80.01222725,Allegheny West,Quercus rubra
1218953069,Elm: spp.,40.4515781,-80.01249626,Allegheny West,Ulmus spp.
822709734,Maple: Norway,40.4515052,-80.01270125,Allegheny West,Acer platanoides
896885468,Elm: spp.,40.45170009,-80.01259956,Allegheny West,Ulmus spp.
1187569244,Oak: Northern Red,40.45182421,-80.0125947,Allegheny West,Quercus rubra
1873764113,Elm: spp.,40.45177018,-80.01289051,Allegheny West,Ulmus spp.
1826344481,Elm: spp.,40.4516542,-80.01283248,Allegheny West,Ulmus spp.
977111737,Elm: spp.,40.45169232,-80.01299613,Allegheny West,Ulmus spp.
1857647082,Oak: Pin,40.45184433,-80.01297416,Allegheny West,Quercus palustris
542289156,Elm: spp.,40.45166781,-80.01319372,Allegheny West,Ulmus spp.
1366573703,Linden: American,40.45155675,-80.01323507,Allegheny West,Tilia americana
874414542,Horsechestnut,40.4515211,-80.01337258,Allegheny West,Aesculus hippocastanum
763801802,Elm: spp.,40.45161433,-80.01353803,Allegheny West,Ulmus spp.
231764929,Sweetgum: American,40.45176315,-80.01367832,Allegheny West,Liquidambar styraciflua
394148411,Elm: spp.,40.45186485,-80.0137629,Allegheny West,Ulmus spp.
1573120667,Maple: Red,40.45195186,-80.01354034,Allegheny West,Acer rubrum
1097088634,Lilac: Japanese Tree,40.45181593,-80.01344559,Allegheny West,Syringa reticulata
1723365703,Oak: Shingle,40.45181169,-80.01331019,Allegheny West,Quercus imbricaria
606701557,Ginkgo,40.45177339,-80.01315556,Allegheny West,Ginkgo biloba
2023246979,Linden: American,40.45193864,-80.01316111,Allegheny West,Tilia americana
1473937865,Elm: spp.,40.45194288,-80.01294479,Allegheny West,Ulmus spp.
125897931,Magnolia: Cucumbertree,40.45210704,-80.01300443,Allegheny West,Magnolia acuminata
1490530389,Amur Corktree,40.45219593,-80.01335321,Allegheny West,Phellodendron amurense
528412478,Maple: Norway,40.45208964,-80.01350298,Allegheny West,Acer platanoides
2007175822,Magnolia: Cucumbertree,40.45203951,-80.0136005,Allegheny West,Magnolia acuminata
626479799,Persian Parrotia,40.45172465,-80.01353271,Allegheny West,Parrotia persica
374613084,Maple: Sycamore,40.45206283,-80.01381775,Allegheny West,Acer pseudoplatanus
1046788771,Maple: Norway,40.45215832,-80.01386603,Allegheny West,Acer platanoides
193095001,Sweetgum: American,40.45221059,-80.01366034,Allegheny West,Liquidambar styraciflua
1108940841,Crabapple: Flowering,40.4521924,-80.01353349,Allegheny West,Malus spp.
1580665150,Buckeye: Red,40.45229675,-80.01383458,Allegheny West,Aesculus pavia
1745200309,Linden: Littleleaf,40.45149229,-80.01351165,Allegheny West,Tilia cordata
2092059572,Maple: Norway,40.45138692,-80.01361635,Allegheny West,Acer platanoides
2105220075,Maple: Norway,40.45124304,-80.01357543,Allegheny West,Acer platanoides
1387160048,Maple: Red,40.45128098,-80.01339633,Allegheny West,Acer rubrum
1411758470,Magnolia: Cucumbertree,40.45103472,-80.01330691,Allegheny West,Magnolia acuminata
522144306,Sweetgum: American,40.45096305,-80.01344878,Allegheny West,Liquidambar styraciflua
1841858431,Maple: Norway,40.4508717,-80.01333318,Allegheny West,Acer platanoides
216022429,Linden: Littleleaf,40.450764,-80.01320333,Allegheny West,Tilia cordata
1585153317,Magnolia: Cucumbertree,40.45091671,-80.0131453,Allegheny West,Magnolia acuminata
370718151,Linden: Littleleaf,40.45080903,-80.01301545,Allegheny West,Tilia cordata
739166982,Linden: Littleleaf,40.45083302,-80.01284487,Allegheny West,Tilia cordata
